Direction,Timestamp
1,0.000000
-1,0.034628
1,0.058351
1,0.058416
1,0.058519
1,0.058547
1,0.058673
-1,0.061844
-1,0.061845
-1,0.061845
1,0.061902
1,0.062372
-1,0.080416
-1,0.096400
-1,0.096400
-1,0.096400
-1,0.096400
-1,0.096401
-1,0.096401
-1,0.096401
-1,0.096401
-1,0.096401
-1,0.096401
-1,0.096402
-1,0.096402
-1,0.096402
-1,0.096402
-1,0.096402
-1,0.096402
-1,0.096403
-1,0.096403
-1,0.096403
-1,0.096403
-1,0.096403
-1,0.096403
-1,0.096403
-1,0.096404
-1,0.096404
-1,0.096404
-1,0.096404
-1,0.096406
-1,0.096406
-1,0.096406
-1,0.096406
-1,0.096406
1,0.096917
-1,0.097114
-1,0.097114
-1,0.097115
-1,0.097115
-1,0.097115
-1,0.097115
-1,0.097115
-1,0.097115
-1,0.097116
-1,0.097116
1,0.097300
-1,0.097849
-1,0.097849
-1,0.097849
-1,0.097849
-1,0.097850
-1,0.097850
-1,0.097850
-1,0.097850
-1,0.097850
-1,0.097850
-1,0.097850
-1,0.097851
-1,0.097851
-1,0.097851
-1,0.097851
-1,0.097851
-1,0.097851
-1,0.097852
-1,0.097852
-1,0.097852
-1,0.097852
1,0.098136
-1,0.101814
-1,0.101814
-1,0.101814
-1,0.101814
-1,0.101814
-1,0.101815
-1,0.101815
-1,0.101815
-1,0.101815
-1,0.101817
-1,0.101817
-1,0.101817
-1,0.101818
-1,0.101818
-1,0.101818
-1,0.101818
-1,0.101818
-1,0.101819
-1,0.101819
-1,0.101819
-1,0.101819
-1,0.101819
-1,0.101820
-1,0.101820
-1,0.101820
-1,0.101820
-1,0.101820
-1,0.101821
-1,0.101821
-1,0.101821
-1,0.101821
-1,0.101821
1,0.102258
-1,0.102385
-1,0.102386
-1,0.102386
-1,0.102386
-1,0.102386
-1,0.102386
-1,0.102387
-1,0.102387
-1,0.102387
-1,0.102387
-1,0.102387
-1,0.102387
-1,0.102388
-1,0.102388
-1,0.102388
-1,0.102388
-1,0.102388
-1,0.102388
-1,0.102389
-1,0.102389
-1,0.102389
-1,0.102389
-1,0.102389
-1,0.102389
-1,0.102390
1,0.102685
-1,0.102737
-1,0.102738
-1,0.102738
-1,0.102738
-1,0.102738
1,0.102807
-1,0.142481
1,0.999992
-1,1.031794
-1,1.051312
-1,1.051312
