Direction,Timestamp
1,0.000000
1,0.000070
1,1.729984
-1,1.749269
-1,1.768783
-1,1.768783
-1,1.768784
1,1.768838
1,1.769335
-1,1.827587
1,2.121658
1,2.121731
-1,2.157770
-1,2.157770
-1,2.157770
-1,2.179071
-1,2.179071
-1,2.179072
1,2.179125
1,2.179623
-1,2.238267
1,2.542635
-1,2.561926
-1,2.622967
-1,2.622968
-1,2.622968
1,2.623027
1,2.623341
-1,2.641832
1,3.483333
-1,3.501491
-1,3.503242
-1,3.503243
-1,3.503243
-1,3.503243
-1,3.503243
-1,3.503243
1,3.503356
-1,3.504552
-1,3.504552
-1,3.504552
-1,3.504552
-1,3.504553
-1,3.504553
1,3.504650
-1,3.507405
-1,3.507406
-1,3.507406
-1,3.507406
-1,3.507406
-1,3.507406
1,3.507541
-1,3.509078
-1,3.509078
-1,3.509078
-1,3.509079
-1,3.509079
-1,3.509079
-1,3.509079
-1,3.509079
-1,3.509080
1,3.509233
-1,3.511174
-1,3.511174
-1,3.511174
-1,3.511174
-1,3.511175
-1,3.511175
1,3.511276
-1,3.512151
-1,3.512151
-1,3.512151
-1,3.512153
-1,3.512153
-1,3.512153
1,3.512271
-1,3.515405
-1,3.515406
-1,3.515406
-1,3.515406
-1,3.515406
-1,3.515407
1,3.515505
-1,3.515858
-1,3.515858
-1,3.515858
-1,3.515858
-1,3.515858
-1,3.515859
1,3.515985
-1,3.517611
-1,3.517611
-1,3.517612
-1,3.517612
-1,3.517612
-1,3.517612
1,3.517705
-1,3.519567
-1,3.519568
-1,3.519568
1,3.519623
-1,3.519815
-1,3.519815
-1,3.519815
1,3.519866
-1,3.520928
-1,3.520929
-1,3.520929
-1,3.520930
-1,3.520930
-1,3.520930
1,3.521016
-1,3.523606
-1,3.523607
-1,3.523607
-1,3.523607
-1,3.523607
-1,3.523607
1,3.523698
-1,3.526452
-1,3.526453
-1,3.526453
-1,3.526453
-1,3.526453
-1,3.526454
-1,3.526454
-1,3.526454
-1,3.526454
-1,3.526454
-1,3.526454
-1,3.526454
1,3.526642
-1,3.527811
-1,3.527811
-1,3.527812
-1,3.527812
-1,3.527812
-1,3.527812
1,3.527911
-1,3.529854
-1,3.529854
-1,3.529855
-1,3.529855
-1,3.529855
-1,3.529855
1,3.529963
-1,3.532120
-1,3.532120
-1,3.532120
-1,3.532120
-1,3.532120
-1,3.532121
1,3.532212
-1,3.533827
-1,3.533827
-1,3.533827
-1,3.533827
-1,3.533827
-1,3.533828
1,3.533917
-1,3.535001
-1,3.535002
-1,3.535003
1,3.535057
-1,3.536034
-1,3.536034
-1,3.536034
1,3.536090
-1,3.538740
-1,3.538740
-1,3.538740
-1,3.538740
-1,3.538740
-1,3.538741
1,3.538849
-1,3.541082
-1,3.541083
-1,3.541083
-1,3.541083
-1,3.541083
-1,3.541084
-1,3.541084
-1,3.541084
-1,3.541084
-1,3.541084
-1,3.541085
-1,3.541085
1,3.541428
-1,3.542442
-1,3.542442
-1,3.542442
-1,3.542442
-1,3.542443
-1,3.542443
1,3.542545
-1,3.543499
-1,3.543500
-1,3.543500
-1,3.543500
-1,3.543500
-1,3.543501
1,3.543604
-1,3.545711
-1,3.545711
-1,3.545712
-1,3.545712
-1,3.545712
-1,3.545712
1,3.545829
-1,3.546915
-1,3.546915
-1,3.546915
-1,3.546915
-1,3.546915
-1,3.546917
1,3.547014
-1,3.548694
-1,3.548694
-1,3.548695
-1,3.548695
-1,3.548695
-1,3.548695
1,3.548793
-1,3.550423
-1,3.550424
-1,3.550424
-1,3.550424
-1,3.550424
-1,3.550425
1,3.550531
-1,3.552180
-1,3.552181
-1,3.552181
-1,3.552181
-1,3.552181
-1,3.552181
1,3.552279
-1,3.554680
-1,3.554680
-1,3.554680
-1,3.554680
-1,3.554681
-1,3.554681
-1,3.554681
1,3.554802
-1,3.556038
-1,3.556038
-1,3.556038
-1,3.556038
-1,3.556038
1,3.556125
-1,3.558528
-1,3.558528
-1,3.558529
-1,3.558529
-1,3.558529
-1,3.558529
1,3.558650
-1,3.559260
-1,3.559261
-1,3.559261
-1,3.559261
-1,3.559261
-1,3.559261
1,3.559375
-1,3.560979
-1,3.560979
-1,3.560979
-1,3.560979
-1,3.560980
-1,3.560980
