Direction,Timestamp
1,0.000000
1,1.601755
-1,1.632490
-1,1.654410
-1,1.654410
-1,1.654410
1,1.654465
1,1.654937
-1,1.690210
1,1.890792
1,1.890882
-1,1.922060
-1,1.922060
-1,1.922060
-1,1.942601
-1,1.942602
-1,1.942602
1,1.942657
1,1.943143
-1,1.978168
1,2.282429
-1,2.301281
1,2.324477
-1,2.355181
-1,2.400559
-1,2.400559
-1,2.400559
1,2.400620
1,2.400878
-1,2.431423
1,3.601610
-1,3.632856
-1,3.651818
-1,3.651818
-1,3.651818
1,3.651871
1,3.652104
-1,3.687194
1,4.002749
-1,4.025825
-1,4.025826
-1,4.025826
-1,4.025826
-1,4.025826
-1,4.025826
-1,4.025827
-1,4.025827
-1,4.025827
-1,4.025827
-1,4.025827
-1,4.025828
-1,4.025828
-1,4.025828
-1,4.025828
-1,4.025828
-1,4.025828
-1,4.025829
-1,4.025829
-1,4.025829
-1,4.025829
-1,4.025829
-1,4.025830
-1,4.025830
-1,4.025830
-1,4.025830
-1,4.025830
-1,4.025830
-1,4.025831
-1,4.025831
-1,4.025831
-1,4.025832
1,4.026300
-1,4.026397
-1,4.026397
-1,4.026398
-1,4.026398
-1,4.026398
-1,4.026398
-1,4.026398
-1,4.026399
-1,4.026399
-1,4.026399
-1,4.026399
-1,4.026399
-1,4.026399
-1,4.026400
-1,4.026400
-1,4.026400
-1,4.026400
-1,4.026400
-1,4.026401
-1,4.026401
-1,4.026401
1,4.026673
-1,4.027985
-1,4.027985
-1,4.027985
-1,4.027985
-1,4.027986
-1,4.027986
-1,4.027986
-1,4.027986
-1,4.027987
-1,4.027988
-1,4.027988
-1,4.027988
-1,4.027988
-1,4.027988
-1,4.027988
-1,4.027988
-1,4.027988
-1,4.027989
-1,4.027989
-1,4.027989
-1,4.027989
-1,4.027989
-1,4.027990
-1,4.027990
-1,4.027990
-1,4.027990
-1,4.027990
-1,4.027991
-1,4.027991
-1,4.027991
-1,4.027991
1,4.028421
-1,4.031552
-1,4.031553
-1,4.031553
-1,4.031553
-1,4.031553
-1,4.031553
-1,4.031553
-1,4.031553
-1,4.031554
-1,4.031554
-1,4.031554
-1,4.031554
-1,4.031554
-1,4.031555
-1,4.031555
-1,4.031555
-1,4.031555
-1,4.031555
-1,4.031556
-1,4.031556
-1,4.031556
-1,4.031556
-1,4.031556
-1,4.031556
-1,4.031557
-1,4.031557
-1,4.031557
-1,4.031557
-1,4.031557
-1,4.031558
-1,4.031559
-1,4.031559
1,4.031991
-1,4.032075
-1,4.032076
-1,4.032076
-1,4.032076
-1,4.032076
-1,4.032076
-1,4.032077
-1,4.032077
-1,4.032077
-1,4.032077
-1,4.032077
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032078
-1,4.032079
-1,4.032079
-1,4.032079
-1,4.032079
-1,4.032080
1,4.032384
-1,4.035307
-1,4.035308
-1,4.035308
-1,4.035308
-1,4.035308
-1,4.035309
-1,4.035309
-1,4.035309
-1,4.035309
-1,4.035309
-1,4.035309
-1,4.035310
-1,4.035310
-1,4.035310
-1,4.035310
-1,4.035310
-1,4.035310
-1,4.035310
-1,4.035310
-1,4.035311
-1,4.035311
-1,4.035311
-1,4.035311
-1,4.035311
-1,4.035312
-1,4.035312
-1,4.035312
-1,4.035312
-1,4.035312
-1,4.035312
-1,4.035313
-1,4.035314
1,4.035716
-1,4.035834
-1,4.035834
-1,4.035834
-1,4.035834
-1,4.035835
-1,4.035835
-1,4.035835
-1,4.035835
-1,4.035835
-1,4.035835
-1,4.035835
-1,4.035835
-1,4.035836
-1,4.035836
-1,4.035836
-1,4.035836
-1,4.035836
-1,4.035836
-1,4.035837
-1,4.035837
-1,4.035837
-1,4.035837
-1,4.035837
-1,4.035838
-1,4.035838
1,4.036141
-1,4.039255
-1,4.039256
-1,4.039256
-1,4.039256
-1,4.039256
-1,4.039257
-1,4.039258
-1,4.039258
-1,4.039258
-1,4.039258
-1,4.039258
-1,4.039259
-1,4.039259
-1,4.039259
-1,4.039259
-1,4.039259
-1,4.039259
-1,4.039259
