Direction,Timestamp
1,0.000000
1,0.000123
1,0.000403
1,0.000543
1,0.000608
-1,0.018723
-1,0.018724
-1,0.018724
-1,0.018725
-1,0.031611
-1,0.031612
-1,0.039170
-1,0.039171
-1,0.039171
-1,0.039171
-1,0.039171
-1,0.039171
-1,0.039172
1,0.039276
1,0.039586
-1,0.047569
-1,0.047569
-1,0.047569
-1,0.047569
1,0.047642
1,0.047843
-1,0.061283
-1,0.061283
-1,0.061284
-1,0.061284
1,0.061383
1,0.061613
-1,0.066731
-1,0.066731
-1,0.066731
1,0.066798
1,0.067009
-1,0.118587
-1,0.125522
-1,0.132721
1,0.670961
-1,0.689859
-1,0.743866
-1,0.743866
-1,0.743867
-1,0.743867
1,0.743957
-1,0.744526
1,0.746845
-1,0.765078
1,1.132375
1,1.138361
1,3.040823
-1,3.061886
-1,3.088034
-1,3.088035
-1,3.088035
1,3.088093
1,3.088360
-1,3.146533
1,4.039004
-1,4.061886
-1,4.061886
-1,4.061886
-1,4.061886
-1,4.061887
-1,4.061887
-1,4.061887
-1,4.061887
-1,4.061887
-1,4.061887
-1,4.061888
-1,4.061888
-1,4.061888
-1,4.061888
-1,4.061888
-1,4.061889
-1,4.061889
-1,4.061889
-1,4.061889
-1,4.061889
-1,4.061890
-1,4.061890
-1,4.061890
-1,4.061890
-1,4.061890
-1,4.061890
-1,4.061891
-1,4.061891
-1,4.061891
-1,4.061891
-1,4.061891
-1,4.061893
1,4.062328
-1,4.062425
-1,4.062425
-1,4.062425
-1,4.062425
-1,4.062425
-1,4.062426
-1,4.062426
-1,4.062426
-1,4.062426
-1,4.062426
-1,4.062427
-1,4.062427
-1,4.062427
-1,4.062427
-1,4.062427
-1,4.062428
-1,4.062428
-1,4.062428
-1,4.062428
-1,4.062428
-1,4.062428
1,4.062690
-1,4.065319
-1,4.065319
-1,4.065319
-1,4.065320
-1,4.065320
-1,4.065320
-1,4.065320
-1,4.065320
-1,4.065321
-1,4.065321
-1,4.065321
-1,4.065321
-1,4.065321
-1,4.065322
-1,4.065322
-1,4.065322
-1,4.065322
-1,4.065322
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065323
-1,4.065324
-1,4.065324
-1,4.065324
-1,4.065324
-1,4.065325
1,4.065779
-1,4.065893
-1,4.065893
-1,4.065893
-1,4.065893
-1,4.065893
-1,4.065893
-1,4.065894
-1,4.065894
-1,4.065894
-1,4.065894
-1,4.065894
-1,4.065895
-1,4.065895
-1,4.065895
-1,4.065895
-1,4.065895
-1,4.065896
-1,4.065896
-1,4.065896
-1,4.065896
1,4.066184
-1,4.068365
-1,4.068365
-1,4.068365
-1,4.068365
-1,4.068366
-1,4.068366
-1,4.068366
-1,4.068366
-1,4.068366
-1,4.068367
-1,4.068367
-1,4.068367
-1,4.068367
-1,4.068367
-1,4.068368
-1,4.068368
-1,4.068368
-1,4.068368
-1,4.068368
-1,4.068369
-1,4.068369
-1,4.068369
-1,4.068369
-1,4.068369
-1,4.068370
-1,4.068370
-1,4.068370
-1,4.068370
-1,4.068370
-1,4.068370
-1,4.068370
-1,4.068372
1,4.068837
-1,4.068914
-1,4.068915
-1,4.068915
-1,4.068915
-1,4.068915
-1,4.068915
-1,4.068916
-1,4.068916
1,4.069028
1,5.392200
-1,5.411536
-1,5.430235
-1,5.430236
-1,5.430236
1,5.430290
1,5.430526
-1,5.489170
1,5.932900
1,5.938889
1,6.289379
-1,6.312888
-1,6.312888
-1,6.312889
-1,6.312889
-1,6.312889
-1,6.312889
-1,6.312889
-1,6.312890
-1,6.312890
-1,6.312890
-1,6.312890
-1,6.312890
-1,6.312890
-1,6.312890
-1,6.312890
-1,6.312891
-1,6.312891
-1,6.312891
-1,6.312891
-1,6.312891
-1,6.312892
-1,6.312892
-1,6.312892
-1,6.312892
-1,6.312892
-1,6.312893
-1,6.312893
-1,6.312893
-1,6.312893
-1,6.312893
-1,6.312893
-1,6.312895
1,6.313343
-1,6.313430
-1,6.313430
-1,6.313431
-1,6.313431
-1,6.313431
-1,6.313431
-1,6.313431
-1,6.313432
-1,6.313432
-1,6.313432
-1,6.313432
-1,6.313432
-1,6.313432
-1,6.313433
-1,6.313433
-1,6.313433
-1,6.313433
-1,6.313433
-1,6.313434
1,6.313658
-1,6.313818
-1,6.313819
-1,6.313819
-1,6.313819
-1,6.313819
-1,6.313819
-1,6.313820
-1,6.313820
-1,6.313820
-1,6.313820
-1,6.313820
1,6.314007
-1,6.318731
-1,6.318731
-1,6.318731
-1,6.318732
-1,6.318732
-1,6.318732
-1,6.318732
-1,6.318732
-1,6.318733
-1,6.318733
-1,6.318733
-1,6.318733
-1,6.318733
-1,6.318733
-1,6.318733
-1,6.318733
-1,6.318734
-1,6.318734
-1,6.318734
-1,6.318734
-1,6.318734
-1,6.318735
-1,6.318735
-1,6.318735
-1,6.318735
-1,6.318735
-1,6.318736
-1,6.318736
-1,6.318736
-1,6.318736
-1,6.318736
-1,6.318737
1,6.319227
-1,6.319331
-1,6.319331
-1,6.319331
-1,6.319331
-1,6.319332
-1,6.319332
-1,6.319332
-1,6.319332
-1,6.319332
-1,6.319332
-1,6.319333
-1,6.319333
-1,6.319333
-1,6.319333
-1,6.319333
-1,6.319334
-1,6.319334
-1,6.319334
-1,6.319334
1,6.319582
-1,6.322587
-1,6.322588
-1,6.322588
-1,6.322588
-1,6.322588
-1,6.322588
-1,6.322589
-1,6.322589
-1,6.322589
-1,6.322589
-1,6.322589
-1,6.322590
-1,6.322590
-1,6.322590
-1,6.322590
-1,6.322590
-1,6.322591
-1,6.322591
-1,6.322591
-1,6.322591
-1,6.322591
-1,6.322592
-1,6.322592
-1,6.322592
-1,6.322592
-1,6.322592
-1,6.322592
-1,6.322592
-1,6.322592
-1,6.322593
-1,6.322593
-1,6.322594
1,6.322989
-1,6.323062
-1,6.323062
-1,6.323062
-1,6.323063
-1,6.323063
-1,6.323063
-1,6.323063
-1,6.323063
-1,6.323064
-1,6.323064
-1,6.323064
-1,6.323064
-1,6.323064
-1,6.323065
-1,6.323065
-1,6.323065
-1,6.323065
-1,6.323065
-1,6.323066
1,6.323307
-1,6.324599
-1,6.324599
-1,6.324599
-1,6.324599
-1,6.324600
-1,6.324600
-1,6.324600
-1,6.324600
-1,6.324600
-1,6.324601
-1,6.324601
-1,6.324601
-1,6.324601
-1,6.324601
-1,6.324602
-1,6.324602
1,6.324837
-1,6.337550
-1,6.337550
-1,6.337550
-1,6.337550
-1,6.337551
-1,6.337551
-1,6.337551
-1,6.337551
-1,6.337551
-1,6.337552
-1,6.337552
-1,6.337552
-1,6.337552
-1,6.337552
-1,6.337553
-1,6.337553
-1,6.337553
-1,6.337553
-1,6.337553
-1,6.337554
-1,6.337554
-1,6.337554
-1,6.337554
-1,6.337554
-1,6.337554
-1,6.337555
-1,6.337555
-1,6.337555
-1,6.337555
-1,6.337555
-1,6.337555
-1,6.337556
1,6.337974
-1,6.338119
-1,6.338120
-1,6.338120
-1,6.338120
-1,6.338120
-1,6.338121
-1,6.338121
-1,6.338121
-1,6.338121
-1,6.338121
-1,6.338122
-1,6.338122
-1,6.338122
-1,6.338122
-1,6.338122
-1,6.338123
-1,6.338123
-1,6.338123
-1,6.338123
-1,6.338123
-1,6.338124
-1,6.338124
-1,6.338124
-1,6.338124
-1,6.338124
-1,6.338125
-1,6.338125
-1,6.338125
-1,6.338125
-1,6.338125
-1,6.338125
-1,6.338126
1,6.338550
-1,6.338634
-1,6.338634
-1,6.338634
-1,6.338635
-1,6.338635
-1,6.338635
-1,6.338635
-1,6.338635
-1,6.338636
-1,6.338636
-1,6.338636
-1,6.338636
-1,6.338636
-1,6.338637
-1,6.338637
-1,6.338637
-1,6.338637
-1,6.338637
-1,6.338637
-1,6.338637
-1,6.338637
-1,6.338638
-1,6.338638
-1,6.338638
-1,6.338638
-1,6.338638
-1,6.338639
-1,6.338639
-1,6.338639
-1,6.338639
-1,6.338640
-1,6.338641
1,6.339034
-1,6.339088
-1,6.339088
-1,6.339088
-1,6.339089
-1,6.339089
-1,6.339089
1,6.339164
-1,6.341615
-1,6.341615
-1,6.341615
-1,6.341616
-1,6.341616
-1,6.341616
-1,6.341616
-1,6.341616
-1,6.341617
-1,6.341617
-1,6.341617
-1,6.341617
-1,6.341617
-1,6.341617
-1,6.341618
-1,6.341618
-1,6.341618
-1,6.341618
-1,6.341618
-1,6.341619
-1,6.341619
-1,6.341619
-1,6.341619
-1,6.341620
-1,6.341620
-1,6.341620
-1,6.341620
-1,6.341621
-1,6.341621
-1,6.341621
-1,6.341621
-1,6.341621
1,6.342002
-1,6.342119
-1,6.342120
-1,6.342120
-1,6.342120
-1,6.342120
-1,6.342120
-1,6.342121
-1,6.342121
-1,6.342121
-1,6.342121
-1,6.342121
-1,6.342122
-1,6.342122
-1,6.342122
-1,6.342122
-1,6.342122
-1,6.342123
-1,6.342123
-1,6.342123
1,6.342386
-1,6.345831
-1,6.345831
-1,6.345831
-1,6.345831
-1,6.345832
-1,6.345832
-1,6.345832
-1,6.345832
-1,6.345832
-1,6.345833
-1,6.345833
-1,6.345833
-1,6.345833
-1,6.345833
-1,6.345834
-1,6.345834
-1,6.345834
-1,6.345834
-1,6.345834
-1,6.345835
-1,6.345835
-1,6.345835
-1,6.345835
-1,6.345835
-1,6.345835
-1,6.345836
-1,6.345836
-1,6.345836
-1,6.345836
-1,6.345836
-1,6.345837
-1,6.345837
1,6.346399
-1,6.346506
-1,6.346506
-1,6.346506
-1,6.346506
-1,6.346506
-1,6.346507
-1,6.346507
-1,6.346507
-1,6.346507
-1,6.346507
-1,6.346508
-1,6.346508
-1,6.346508
-1,6.346508
-1,6.346508
-1,6.346508
-1,6.346509
-1,6.346509
-1,6.346509
-1,6.346509
-1,6.346509
-1,6.346509
-1,6.346509
-1,6.346510
-1,6.346510
1,6.346837
-1,6.346944
-1,6.346945
-1,6.346945
-1,6.346945
-1,6.346945
-1,6.346945
-1,6.346946
-1,6.346946
-1,6.346946
-1,6.346946
-1,6.346946
-1,6.346947
-1,6.346947
-1,6.346947
-1,6.346947
1,6.347141
1,7.336019
-1,7.354423
-1,7.374218
-1,7.374219
-1,7.374219
1,7.374273
1,7.374760
1,7.391099
-1,7.409448
-1,7.429707
-1,7.429708
-1,7.429708
1,7.429765
1,7.430271
-1,7.488443
1,7.792539
1,7.792697
-1,7.811382
-1,7.811382
-1,7.823938
-1,7.830100
-1,7.830100
-1,7.830100
-1,7.830100
1,7.830163
1,7.830404
-1,7.853500
-1,7.853500
-1,7.853501
-1,7.853501
1,7.853563
1,7.853804
-1,7.888419
-1,7.925488
1,8.406238
1,8.406318
1,8.406363
1,8.406401
1,8.406440
1,8.406478
1,8.406517
1,8.406555
-1,8.425350
-1,8.425351
-1,8.425351
-1,8.425351
-1,8.425818
-1,8.425818
-1,8.425818
-1,8.425818
-1,8.425818
-1,8.425818
-1,8.425818
-1,8.425818
-1,8.425819
-1,8.425819
-1,8.425819
-1,8.425819
-1,8.425819
-1,8.425820
-1,8.451943
-1,8.451943
-1,8.451943
-1,8.451943
1,8.452007
1,8.452578
-1,8.510488
1,12.991120
1,12.991360
1,12.991530
1,12.991571
1,12.991668
-1,13.010867
-1,13.010867
-1,13.024149
-1,13.024149
-1,13.024150
-1,13.024150
-1,13.028065
-1,13.028065
-1,13.028065
-1,13.028065
1,13.028145
1,13.028356
-1,13.031529
-1,13.031529
-1,13.031529
1,13.031582
-1,13.040051
-1,13.040051
-1,13.040051
-1,13.040052
1,13.040117
1,13.040366
-1,13.053086
-1,13.053086
-1,13.053086
-1,13.053086
1,13.053154
1,13.053359
-1,13.086985
-1,13.110469
-1,13.125745
1,15.392142
-1,15.410548
-1,15.429595
-1,15.429595
-1,15.429596
1,15.429654
1,15.429872
-1,15.488534
1,15.532974
1,15.538954
1,17.542519
1,17.542734
-1,17.561361
-1,17.561361
-1,17.573934
-1,17.581690
-1,17.581690
-1,17.581690
-1,17.581690
1,17.581754
1,17.581956
-1,17.603558
-1,17.603558
-1,17.603558
1,17.603616
1,17.603840
-1,17.640722
-1,17.676081
1,18.562618
-1,18.629648
1,18.670419
1,19.705515
1,22.454910
-1,22.542059
1,22.542120
1,22.542450
-1,22.648197
-1,22.648198
-1,22.648198
1,22.648485
1,22.649428
1,22.706099
-1,22.736803
1,22.740511
1,22.740614
-1,22.827335
-1,22.828923
1,22.836975
-1,22.923572
1,22.923616
1,25.390823
-1,25.409312
-1,25.428262
-1,25.428263
-1,25.428263
1,25.428316
1,25.428518
-1,25.486422
1,26.040809
1,26.040939
1,26.040979
-1,26.059190
-1,26.072363
-1,26.072364
-1,26.072364
-1,26.079557
-1,26.079558
-1,26.079558
1,26.079615
1,26.079785
-1,26.096157
-1,26.096158
-1,26.096158
-1,26.096158
1,26.096223
1,26.096658
-1,26.138437
-1,26.166795
1,27.041904
1,27.042020
-1,27.060585
-1,27.060585
-1,27.074278
-1,27.082285
-1,27.082286
-1,27.082286
1,27.082347
1,27.082555
-1,27.103258
-1,27.103258
-1,27.103258
1,27.103314
1,27.103562
-1,27.140409
-1,27.174659
1,27.547997
-1,27.615230
1,27.656142
-1,27.960395
1,27.960437
1,28.042021
1,28.042147
1,28.042186
1,28.042374
1,28.042466
-1,28.060515
-1,28.060516
-1,28.060516
-1,28.073777
-1,28.073778
-1,28.073778
-1,28.073778
-1,28.081010
-1,28.081010
-1,28.081010
1,28.081064
1,28.081305
-1,28.093244
-1,28.093244
-1,28.093245
1,28.093298
1,28.093501
-1,28.102570
-1,28.102570
-1,28.102570
-1,28.102571
1,28.102632
1,28.102885
-1,28.107792
-1,28.107793
-1,28.107793
1,28.107846
1,28.108069
-1,28.163024
-1,28.166847
-1,28.173629
1,28.706858
-1,28.753717
1,28.753781
1,28.754124
-1,28.850938
-1,28.850939
-1,28.850939
-1,28.850939
-1,28.850939
1,28.851291
-1,28.890787
1,28.891896
-1,28.938248
1,28.938779
-1,29.034878
-1,29.034878
1,29.034946
-1,29.370291
1,29.370320
-1,29.705798
1,29.705824
-1,36.454045
1,36.454112
1,36.737712
1,36.749058
1,36.750046
1,36.750147
1,36.750435
1,36.750506
1,36.750661
1,36.750703
1,36.750790
1,36.750842
1,36.750940
1,36.751006
-1,36.756180
-1,36.767292
-1,36.769701
-1,36.769701
-1,36.769701
-1,36.769701
-1,36.769702
-1,36.769702
-1,36.769702
-1,36.769702
-1,36.769702
1,36.770653
-1,36.775664
-1,36.775664
-1,36.775665
1,36.775726
1,36.776251
-1,36.781068
-1,36.781068
-1,36.786330
-1,36.786330
1,36.786382
-1,36.790263
-1,36.790263
-1,36.790264
-1,36.790264
1,36.790352
-1,36.792306
-1,36.792306
-1,36.792306
-1,36.792307
1,36.792419
-1,36.793478
-1,36.793479
-1,36.793479
-1,36.793479
1,36.793567
-1,36.794635
-1,36.794635
-1,36.794636
1,36.794708
-1,36.803210
-1,36.803210
-1,36.803210
1,36.803275
1,36.803536
-1,36.811676
-1,36.811676
1,36.811738
-1,36.812680
-1,36.812680
1,36.812748
1,36.812916
-1,36.818001
-1,36.818002
1,36.818054
-1,36.833362
-1,36.833363
-1,36.833363
1,36.833426
1,36.833652
-1,36.883645
-1,36.892561
1,37.981381
1,37.981459
-1,37.999809
-1,37.999809
-1,37.999809
-1,38.021861
-1,38.021861
-1,38.021862
1,38.021919
1,38.022525
-1,38.080688
1,39.391176
-1,39.409692
-1,39.430325
-1,39.430325
-1,39.430325
1,39.430381
1,39.430576
-1,39.489086
1,43.019966
-1,43.038558
1,43.208493
-1,43.239309
1,43.364072
-1,43.383048
1,43.506880
-1,43.542693
1,43.588630
-1,43.621296
1,43.753837
1,43.753916
1,43.754761
1,43.754815
1,43.758812
1,43.760106
1,43.761106
-1,43.772243
-1,43.772244
-1,43.772244
-1,43.773360
-1,43.777072
1,43.777204
1,43.777568
-1,43.778392
-1,43.778393
-1,43.795432
-1,43.795433
1,43.796066
1,43.796246
-1,43.799193
-1,43.799193
-1,43.799194
-1,43.799194
-1,43.799194
1,43.799269
1,43.799920
-1,43.814033
-1,43.814034
-1,43.817561
-1,43.817561
-1,43.817561
-1,43.817562
-1,43.817562
-1,43.817562
-1,43.817562
-1,43.817563
-1,43.817563
-1,43.817563
-1,43.817563
1,43.817753
1,43.824047
-1,43.837740
-1,43.837741
-1,43.837741
-1,43.837741
1,43.837836
-1,43.838220
-1,43.838221
1,43.838285
-1,43.839520
-1,43.839520
1,43.839594
1,43.839857
-1,43.840917
-1,43.840917
1,43.840989
-1,43.841615
-1,43.841616
1,43.841667
-1,43.843080
-1,43.843081
-1,43.843081
-1,43.843081
-1,43.843081
-1,43.843081
1,43.843218
1,43.843265
1,43.843957
-1,43.846780
-1,43.846780
-1,43.846780
-1,43.846780
1,43.846869
-1,43.847428
-1,43.847428
1,43.847486
-1,43.849119
-1,43.849119
-1,43.849120
-1,43.849121
-1,43.849121
-1,43.849121
1,43.849226
1,43.849254
-1,43.856372
-1,43.856373
-1,43.856373
-1,43.856373
1,43.856490
-1,43.860512
-1,43.860513
-1,43.860513
-1,43.860513
1,43.860625
-1,43.861263
-1,43.861263
1,43.861329
-1,43.862442
-1,43.862442
1,43.862510
-1,43.863335
-1,43.863336
1,43.863425
1,43.864105
-1,43.869997
1,43.870060
1,43.870442
1,43.876780
1,43.876916
-1,43.882100
-1,43.885367
1,43.885428
1,43.885783
-1,43.895080
-1,43.900465
-1,43.900465
1,43.901131
-1,43.915420
-1,43.915420
-1,43.915421
1,43.915485
1,43.915748
-1,43.931222
-1,43.944283
-1,43.944284
-1,43.944284
-1,43.944284
-1,43.944285
-1,43.944285
1,43.944568
-1,43.947338
-1,43.947338
-1,43.947338
-1,43.947338
-1,43.947338
-1,43.947339
1,43.947482
-1,43.949116
-1,43.949116
-1,43.949116
-1,43.949118
-1,43.949118
-1,43.949118
-1,43.949118
-1,43.949118
-1,43.949118
-1,43.949119
-1,43.949119
-1,43.949119
-1,43.949119
-1,43.949119
-1,43.949120
-1,43.949120
